公司名稱,地區,資本額,公司人數,招募人數 
太陽人文化傳播有限公司,台北市松山區,3000000,5,0
麥斯科技有限公司,台北市中山區,3000000,17,0
英屬維京群島商天鴻端網雲科技有限公司台灣分公司,台北市大安區,3000000,6,0
艾普麥斯特股份有限公司,台北市松山區,3000000,16,0
凱唯國際企業有限公司,台北市松山區,3000000,10,0
颯迦國際有限公司,台北市大安區,3000000,暫不提供,0
山海經資訊股份有限公司,台北市松山區,3000000,7,0
霍爾媒體有限公司,台北市大安區,3000000,15,0
玩美集品網路科技股份有限公司,台北市信義區,3000000,18,0
立圻資訊有限公司,台北市北投區,3000000,暫不提供,0
悠識數位顧問有限公司,台北市中山區,3000000,17,0
多維空間資訊有限公司,台北市內湖區,3000000,暫不提供,4
魁亨科技股份有限公司,台北市松山區,3000000,15,8
科碼新媒體股份有限公司,台北市中正區,3000000,18,2
仁育國際教育股份有限公司,台北市大安區,3000000,20,0
艾普拉司科技有限公司,台北市北投區,3000000,暫不提供,0
日商西北國際股份有限公司台灣分公司,台北市大安區,3000000,17,0
斐嶺資訊有限公司,台北市中山區,3000000,暫不提供,0
亞克斯應用有限公司,台北市中正區,3000000,5,0
未來數據股份有限公司,台北市信義區,3000000,10,0
彤雲有限公司,台北市內湖區,3000000,25,0
點點點行銷有限公司,台北市大同區,3000000,30,0
社團法人台灣駭客協會,台北市松山區,3000000,暫不提供,0
點點點行銷有限公司,台北市大同區,3000000,30,0
品遠有限公司,台北市信義區,3000000,10,0
塞席爾商共識科技有限公司台灣分公司,台北市信義區,3000000,暫不提供,0
未來數據股份有限公司,台北市信義區,3000000,10,0
艾迪索科技有限公司,台北市信義區,3000000,25,0
關鍵智慧科技有限公司,台北市松山區,3000000,12,0
布雷米數位媒體科技有限公司,台北市大安區,3000000,暫不提供,0
惟創整合行銷有限公司,台北市南港區,3000000,暫不提供,0
赫綵電腦有限公司,台北市中正區,3000000,150,27
雷技資訊科技有限公司,台北市南港區,3000000,27,1
綠光能數位有限公司,台北市松山區,3000000,暫不提供,3
佩銳科技有限公司,台北市中正區,3000000,30,2
7Car 小七車觀點_遠志車文化股份有限公司,台北市內湖區,3000000,15,2
梅爵數位創意股份有限公司,台北市中山區,3000000,30,1
CAPSULE  Taiwan_日商點子膠囊股份有限公司台灣分公司,台北市松山區,3000000,100,7
阿三科技有限公司,台北市信義區,3000000,3,2
福得樂股份有限公司,台北市大安區,3000000,暫不提供,1
圖靈數位股份有限公司,台北市中正區,3000000,15,4
特雷維科技有限公司,台北市信義區,3000000,60,12
美商迪諾亞股份有限公司台灣分公司,台北市內湖區,3000000,30,1
ic創意影像_奇亨創意影像有限公司,台北市中山區,3000000,30,10
良師塾事業有限公司,台北市松山區,3000000,暫不提供,2
嘉赫堡實業有限公司,台北市中山區,3000000,暫不提供,1
先聲數位服務有限公司,台北市大安區,3000000,暫不提供,12
Studio5_	五號影像股份有限公司,台北市內湖區,3000000,42,11
鈦度科技有限公司,台北市內湖區,3000000,暫不提供,6
貫傑科技有限公司,台北市內湖區,3000000,20,2
智聯視科技有限公司,台北市中山區,3000000,4,2
儒毅科技股份有限公司,台北市松山區,3000000,8,2
玖天富科技股份有限公司,台北市中山區,3000000,暫不提供,10
旋揚資訊有限公司,台北市中正區,3000000,5,0
美商曜鎂股份有限公司,台北市內湖區,3000000,5,0
明盈應材股份有限公司,台北市中正區,3000000,5,0
創視紀有限公司,台北市信義區,3000000,暫不提供,0
日商伊藤忠吉普世股份有限公司台北分公司,台北市中山區,3000000,30,0
辰品資訊有限公司,台北市萬華區,3000000,暫不提供,0
點軟股份有限公司,台北市中山區,3000000,20,0
遊石設計有限公司,台北市大安區,3000000,18,6
聚力國際咨詢有限公司,台北市中山區,2910000,暫不提供,5
立盛數位會議有限公司,台北市南港區,2880000,暫不提供,0
五倍紅寶石股份有限公司,台北市中正區,2750000,30,0
創意有限合夥,台北市中山區,2700000,5,0
厚生資本股份有限公司,台北市南港區,2500000,8,0
新夢想數位科技股份有限公司,台北市中正區,2500000,8,0
荷商派立有限公司台灣分公司,台北市內湖區,2500000,12,0
百業興網創股份有限公司,台北市中山區,2500000,暫不提供,0
香港商佛萊信電腦軟體有限公司台灣分公司,台北市松山區,2500000,暫不提供,2
Sony Mobile Communications International AB Taiwan Branch_瑞典商索尼行動通訊國際股份有限公司台灣分公司,台北市松山區,2500000,100,1
香港商眾點數位行銷有限公司台灣分公司,台北市中山區,2500000,暫不提供,1
邦鉑科技股份有限公司,台北市松山區,2500000,10,1
明光義塾龍門教室_億兆事業股份有限公司,台北市大安區,2500000,暫不提供,17
製造本事股份有限公司,台北市中山區,2500000,暫不提供,0
財團法人中文數位化技術推廣基金會,台北市中山區,2400000,11,0
酷奇鐵克有限公司,台北市中山區,2400000,9,3
湛擎科技有限公司,台北市信義區,2250000,暫不提供,0
微旅創意有限公司,台北市大安區,2200000,暫不提供,0
默聲創意有限公司,台北市內湖區,2200000,5,0
哈盒子文化股份有限公司,台北市松山區,2180000,5,0
人宇數位科技有限公司,台北市中山區,2000000,5,0
昇豪科技有限公司,台北市南港區,2000000,15,0
金智捷科技有限公司,台北市松山區,2000000,暫不提供,0
邦博視覺設計有限公司,台北市中山區,2000000,暫不提供,0
金永利科技有限公司,台北市松山區,2000000,12,0
恆豐國際電子有限公司,台北市大安區,2000000,暫不提供,0
億展科技資訊股份有限公司,台北市松山區,2000000,3,0
名昌有限公司,台北市中正區,2000000,暫不提供,0
詠裕科技國際有限公司,台北市信義區,2000000,25,0
白羊創意股份有限公司,台北市內湖區,2000000,4,0
財神網絡科技有限公司,台北市內湖區,2000000,10,0
某科技有限公司,台北市信義區,2000000,10,0
光科通信有限公司,台北市松山區,2000000,6,0
椅斯拉智能有限公司,台北市大安區,2000000,暫不提供,0
綠工環創股份有限公司,台北市大同區,2000000,9,0
燁光科技有限公司,台北市中山區,2000000,10,0
明謙資訊有限公司,台北市萬華區,2000000,10,0
萊斯科技有限公司,台北市中山區,2000000,暫不提供,0
威督國際股份有限公司,台北市大安區,2000000,3,0
翔星科技有限公司,台北市內湖區,2000000,3,0
金箍棒智慧物業管理顧問有限公司,台北市大安區,2000000,7,0
眾脈科技股份有限公司,台北市松山區,2000000,暫不提供,0
脈動心聯股份有限公司,台北市內湖區,2000000,暫不提供,0
愛禮物創意設計股份有限公司,台北市中山區,2000000,7,0
桔發科技有限公司,台北市大安區,2000000,15,0
星曉數位國際有限公司,台北市大安區,2000000,10,0
愛創科技有限公司,台北市內湖區,2000000,20,0
亞驥科技有限公司,台北市中山區,2000000,5,0
美商網碩科技股份有限公司台灣分公司,台北市松山區,2000000,70,4
媒迪亞維博有限公司,台北市信義區,2000000,暫不提供,1
起帆數位科技股份有限公司,台北市信義區,2000000,暫不提供,7
聯鴻科技有限公司,台北市信義區,2000000,5,1
邁格數位有限公司,台北市信義區,2000000,25,8
鉑鑉股份有限公司,台北市中山區,2000000,6,0
匯康科技有限公司,台北市松山區,2000000,30,0
大數軟體有限公司,台北市中山區,2000000,10,0
森永國際有限公司,台北市內湖區,2000000,暫不提供,0
墨沫有限公司,台北市松山區,2000000,7,0
Finfo_歐兔科技股份有限公司,台北市中正區,2000000,暫不提供,0
明日逸品股份有限公司,台北市萬華區,2000000,5,0
愛美金科技股份有限公司,台北市大安區,2000000,10,0
羽渡科技有限公司,台北市大安區,2000000,15,0
吳哥鋪通訊有限公司,台北市萬華區,2000000,6,0
孚鴻創意資訊股份有限公司,台北市內湖區,2000000,9,0
皕像科技有限公司,台北市大安區,2000000,暫不提供,0
KSDC 萬花筒數位行銷_萬花筒國際股份有限公司,台北市大安區,2000000,10,0
凱達資訊有限公司,台北市,2000000,30,0
美商網碩科技股份有限公司台灣分公司,台北市松山區,2000000,70,4
媒迪亞維博有限公司,台北市信義區,2000000,暫不提供,1
澤益科技有限公司,台北市大安區,2000000,暫不提供,1
聯鴻科技有限公司,台北市信義區,2000000,5,1
魏贊科技有限公司,台北市大同區,2000000,10,6
起帆數位科技股份有限公司,台北市信義區,2000000,暫不提供,7
果多數位有限公司,台北市士林區,2000000,15,4
工樂行動科技有限公司,台北市中正區,2000000,暫不提供,4
紅線緣有限公司,台北市中山區,2000000,暫不提供,1
多點科技有限公司,台北市松山區,2000000,9,2
佳有限公司,台北市士林區,2000000,暫不提供,12
賽鍉克動畫有限公司,台北市松山區,2000000,暫不提供,3
哲煜科技股份有限公司,台北市中山區,2000000,20,3
多采工程顧問有限公司,台北市文山區,2000000,23,2
美克資訊有限公司,台北市松山區,2000000,暫不提供,4
多采工程顧問有限公司,台北市文山區,2000000,23,2
工樂行動科技有限公司,台北市中正區,2000000,暫不提供,4
魏贊科技有限公司,台北市大同區,2000000,10,6
果多數位有限公司,台北市士林區,2000000,15,4
賽鍉克動畫有限公司,台北市松山區,2000000,暫不提供,3
美克資訊有限公司,台北市松山區,2000000,暫不提供,4
紅線緣有限公司,台北市中山區,2000000,暫不提供,1
ct雲銷_誠采股份有限公司,台北市中山區,2000000,10,3
金釆資訊有限公司,台北市中山區,2000000,26,4
浩崴科技有限公司,台北市信義區,2000000,30,3
奇界有限公司,台北市大安區,2000000,10,4
康資訊科技有限公司,台北市中正區,2000000,暫不提供,2
良匠科技有限公司,台北市中山區,2000000,暫不提供,8
光碩資訊有限公司,台北市大安區,2000000,50,3
易碩數位資訊有限公司,台北市松山區,2000000,8,0
達通資訊有限公司,台北市信義區,2000000,6,0
春沐國際有限公司,台北市士林區,2000000,暫不提供,0
光數碼科技有限公司,台北市內湖區,2000000,暫不提供,2
月老銀行_月老國際資訊網有限公司,台北市大同區,2000000,50,0
建鏵國際資訊有限公司,台北市中正區,2000000,暫不提供,0
躍嵐國際有限公司,台北市士林區,1980000,5,0
文德福網絡服務有限公司,台北市中山區,1850000,暫不提供,2
凱力達國際開發事業有限公司,台北市信義區,1700000,6,0
香港商技慕最網金流有限公司,台北市內湖區,1600000,2,0
酷鏈科技有限公司,台北市信義區,1500000,15,0
康普非司有限公司,台北市大安區,1500000,14,0
頡威軟體科技有限公司,台北市中山區,1500000,4,0
香港商點子建有限公司台灣分公司,台北市大安區,1500000,7,0
微芮創新顧問有限公司,台北市大安區,1500000,6,0
巔峰科技行銷有限公司,台北市信義區,1500000,10,0
易富迪科技有限公司,台北市松山區,1500000,10,0
英屬維京群島商富贏廣告市場策劃有限公司台灣辦事處,台北市松山區,1500000,暫不提供,0
方殷創意行銷有限公司,台北市中山區,1500000,20,1
光沅數位創意有限公司,台北市中正區,1500000,12,2
瑞思科技有限公司,台北市內湖區,1500000,75,6
得力企管顧問有限公司,台北市大安區,1500000,28,5
艾思媒體有限公司,台北市內湖區,1500000,5,1
弘捷資訊服務有限公司,台北市松山區,1500000,10,2
一起資訊有限公司,台北市中山區,1500000,17,0
大聯線股份有限公司,台北市大安區,1500000,12,0
